id,created_at,customer_id,product,category,priority,status,description,resolution,resolved_at
9170,2026-07-29T02:29:58,CUST-10913,CHECKOUT,PAYMENT,MEDIUM,CLOSED,Payment request times out before confirmation,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-29T03:29:58
9171,2026-07-29T02:56:46,CUST-13054,ACCOUNT_SERVICE,ACCOUNT,LOW,IN_PROGRESS,User cannot update profile information,,
9172,2026-07-29T03:23:36,CUST-11618,CHECKOUT,PAYMENT,HIGH,OPEN,Payment authorization takes too long and fails,,
9173,2026-07-29T03:40:34,CUST-19475,CHECKOUT,PAYMENT,HIGH,CLOSED,Customer receives gateway timeout during checkout,Escalated recurring checkout timeout pattern to payments team.,2026-07-29T05:40:34
9174,2026-07-29T03:49:48,CUST-15637,WEB_PORTAL,AUTHENTICATION,HIGH,CLOSED,Repeated login prompt appears after password reset,Asked user to sign out from all active sessions and authenticate again.,2026-07-31T08:49:48
9175,2026-07-29T03:58:28,CUST-19683,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-07-31T01:58:28
9176,2026-07-29T04:38:24,CUST-19479,CHECKOUT,PAYMENT,HIGH,CLOSED,Payment request times out before confirmation,Resolved after payment gateway latency returned to normal.,2026-08-01T16:38:24
9177,2026-07-29T05:14:44,CUST-19303,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-07-30T15:14:44
9178,2026-07-29T05:16:54,CUST-17871,CHECKOUT,PAYMENT,MEDIUM,OPEN,Checkout hangs after clicking Pay and eventually times out,,
9179,2026-07-29T05:19:39,CUST-11785,CHECKOUT,PAYMENT,MEDIUM,IN_PROGRESS,Checkout hangs after clicking Pay and eventually times out,,
9180,2026-07-29T06:13:28,CUST-19474,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout hangs after clicking Pay and eventually times out,Resolved after payment gateway latency returned to normal.,2026-07-31T06:13:28
9181,2026-07-29T06:15:56,CUST-19117,WEB_PORTAL,ACCOUNT,HIGH,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-07-30T18:15:56
9182,2026-07-29T06:17:12,CUST-19527,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout returns HTTP 504 while authorizing payment,Escalated recurring checkout timeout pattern to payments team.,2026-07-30T17:17:12
9183,2026-07-29T06:40:26,CUST-15001,WEB_PORTAL,NOTIFICATIONS,LOW,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-07-29T18:40:26
9184,2026-07-29T06:51:04,CUST-18890,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout returns HTTP 504 while authorizing payment,Escalated recurring checkout timeout pattern to payments team.,2026-07-30T19:51:04
9185,2026-07-29T06:51:50,CUST-10851,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Confirmed authorization failed and no charge was captured.,2026-07-29T08:51:50
9186,2026-07-29T06:56:40,CUST-10380,WEB_PORTAL,SEARCH,LOW,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-07-31T12:56:40
9187,2026-07-29T07:39:06,CUST-19570,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Escalated recurring checkout timeout pattern to payments team.,2026-08-01T01:39:06
9188,2026-07-29T07:39:45,CUST-17094,WEB_PORTAL,AUTHENTICATION,HIGH,IN_PROGRESS,Mobile app returns unauthorized after successful password change,,
9189,2026-07-29T07:45:53,CUST-10276,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-07-31T20:45:53
9190,2026-07-29T08:09:50,CUST-15587,CHECKOUT,PAYMENT,HIGH,CLOSED,Payment request times out before confirmation,Resolved after payment gateway latency returned to normal.,2026-08-02T00:09:50
9191,2026-07-29T08:45:45,CUST-10172,CHECKOUT,PAYMENT,HIGH,CLOSED,Customer retries checkout after timeout and is unsure whether payment was captured,Escalated recurring checkout timeout pattern to payments team.,2026-08-01T07:45:45
9192,2026-07-29T09:02:42,CUST-19889,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Customer receives gateway timeout during checkout,Confirmed authorization failed and no charge was captured.,2026-07-31T08:02:42
9193,2026-07-29T09:17:28,CUST-14664,CHECKOUT,PAYMENT,HIGH,CLOSED,Card payment spinner never finishes,Resolved after payment gateway latency returned to normal.,2026-07-30T03:17:28
9194,2026-07-29T09:29:09,CUST-14652,CHECKOUT,DELIVERY,HIGH,OPEN,Order confirmation page shows delayed delivery estimate,,
9195,2026-07-29T09:59:28,CUST-10690,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Confirmed authorization failed and no charge was captured.,2026-07-29T16:59:28
9196,2026-07-29T10:31:37,CUST-17030,CHECKOUT,REFUND,MEDIUM,OPEN,User asks for refund after the standard policy period,,
9197,2026-07-29T10:41:37,CUST-10987,CHECKOUT,PAYMENT,HIGH,CLOSED,Checkout returns HTTP 504 while authorizing payment,Escalated recurring checkout timeout pattern to payments team.,2026-07-31T18:41:37
9198,2026-07-29T11:18:52,CUST-12344,ACCOUNT_SERVICE,ACCOUNT,LOW,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-07-30T11:18:52
9199,2026-07-29T11:43:54,CUST-15351,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Customer retries checkout after timeout and is unsure whether payment was captured,Confirmed authorization failed and no charge was captured.,2026-08-01T17:43:54
9200,2026-07-29T12:10:54,CUST-14817,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Customer retries checkout after timeout and is unsure whether payment was captured,Confirmed authorization failed and no charge was captured.,2026-08-02T11:10:54
9201,2026-07-29T12:23:50,CUST-10293,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-07-31T08:23:50
9202,2026-07-29T12:25:03,CUST-14952,CHECKOUT,PAYMENT,MEDIUM,OPEN,Checkout hangs after clicking Pay and eventually times out,,
9203,2026-07-29T12:38:57,CUST-19708,CHECKOUT,PAYMENT,HIGH,OPEN,Customer receives gateway timeout during checkout,,
9204,2026-07-29T12:56:43,CUST-11932,MOBILE_APP,UI,HIGH,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-07-31T21:56:43
9205,2026-07-29T13:08:01,CUST-13645,WEB_PORTAL,AUTHENTICATION,HIGH,RESOLVED,Password reset succeeds but login returns HTTP 401,Verified password reset and escalated persistent HTTP 401 to authentication team.,2026-08-02T05:08:01
9206,2026-07-29T13:23:39,CUST-10382,WEB_PORTAL,PERFORMANCE,LOW,RESOLVED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-07-30T20:23:39
9207,2026-07-29T13:36:26,CUST-18303,ACCOUNT_SERVICE,AUTHENTICATION,HIGH,RESOLVED,User changed password and cannot authenticate afterward,Cleared cached session metadata and requested reauthentication.,2026-07-31T11:36:26
9208,2026-07-29T14:04:05,CUST-13677,WEB_PORTAL,UI,CRITICAL,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-07-30T00:04:05
9209,2026-07-29T14:20:52,CUST-17944,WEB_PORTAL,SUBSCRIPTION,MEDIUM,OPEN,Customer asks how to change subscription plan,,
9210,2026-07-29T14:23:16,CUST-12330,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,RESOLVED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-07-31T19:23:16
9211,2026-07-29T14:24:40,CUST-15599,WEB_PORTAL,SEARCH,MEDIUM,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-07-31T11:24:40
9212,2026-07-29T14:52:13,CUST-17659,MOBILE_APP,NOTIFICATIONS,MEDIUM,OPEN,Push notification was not received,,
9213,2026-07-29T14:58:27,CUST-13423,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Customer retries checkout after timeout and is unsure whether payment was captured,Resolved after payment gateway latency returned to normal.,2026-07-30T11:58:27
9214,2026-07-29T15:27:43,CUST-14407,CHECKOUT,PAYMENT,HIGH,CLOSED,Customer receives gateway timeout during checkout,Resolved after payment gateway latency returned to normal.,2026-07-30T01:27:43
9215,2026-07-29T15:36:04,CUST-12110,WEB_PORTAL,SEARCH,MEDIUM,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-07-30T06:36:04
9216,2026-07-29T15:54:49,CUST-13986,WEB_PORTAL,AUTHENTICATION,CRITICAL,CLOSED,Repeated login prompt appears after password reset,Cleared cached session metadata and requested reauthentication.,2026-08-01T09:54:49
9217,2026-07-29T16:06:12,CUST-11768,MOBILE_APP,AUTHENTICATION,HIGH,RESOLVED,Mobile app returns unauthorized after successful password change,Cleared cached session metadata and requested reauthentication.,2026-07-30T00:06:12
9218,2026-07-29T16:21:53,CUST-19625,CHECKOUT,DELIVERY,LOW,OPEN,Order confirmation page shows delayed delivery estimate,,
9219,2026-07-29T16:26:24,CUST-11109,CHECKOUT,DELIVERY,HIGH,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-08-01T22:26:24
9220,2026-07-29T16:43:40,CUST-16065,CHECKOUT,PAYMENT,HIGH,CLOSED,Customer retries checkout after timeout and is unsure whether payment was captured,Resolved after payment gateway latency returned to normal.,2026-07-30T11:43:40
9221,2026-07-29T17:39:51,CUST-15167,CHECKOUT,PAYMENT,HIGH,CLOSED,Customer receives gateway timeout during checkout,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T16:39:51
9222,2026-07-29T18:43:58,CUST-18831,WEB_PORTAL,UI,LOW,RESOLVED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-07-31T03:43:58
9223,2026-07-29T18:44:01,CUST-11771,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Checkout hangs after clicking Pay and eventually times out,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-31T21:44:01
9224,2026-07-29T18:58:15,CUST-13864,CHECKOUT,PAYMENT,MEDIUM,OPEN,Customer receives gateway timeout during checkout,,
9225,2026-07-29T19:06:54,CUST-13247,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Payment request times out before confirmation,Confirmed authorization failed and no charge was captured.,2026-08-01T07:06:54
9226,2026-07-29T19:14:40,CUST-19507,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,CLOSED,Report export takes longer than expected,Suggested smaller date range while investigated.,2026-07-30T02:14:40
9227,2026-07-29T19:15:08,CUST-13518,CHECKOUT,PAYMENT,HIGH,OPEN,Payment authorization takes too long and fails,,
9228,2026-07-29T19:36:15,CUST-18003,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-08-01T19:36:15
9229,2026-07-29T20:00:23,CUST-16262,CHECKOUT,PAYMENT,CRITICAL,OPEN,Customer receives gateway timeout during checkout,,
9230,2026-07-29T20:00:44,CUST-10531,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-08-02T12:00:44
9231,2026-07-29T20:02:54,CUST-13928,CHECKOUT,PAYMENT,CRITICAL,OPEN,Customer retries checkout after timeout and is unsure whether payment was captured,,
9232,2026-07-29T20:22:29,CUST-10349,CHECKOUT,PAYMENT,HIGH,CLOSED,Payment request times out before confirmation,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T02:22:29
9233,2026-07-29T20:49:58,CUST-16372,CHECKOUT,PAYMENT,HIGH,CLOSED,Card payment spinner never finishes,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-31T05:49:58
9234,2026-07-29T20:51:33,CUST-10293,WEB_PORTAL,SUBSCRIPTION,MEDIUM,OPEN,Customer asks how to change subscription plan,,
9235,2026-07-29T20:56:59,CUST-14992,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Payment request times out before confirmation,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-08-02T00:56:59
9236,2026-07-29T21:15:55,CUST-17825,CHECKOUT,PAYMENT,MEDIUM,IN_PROGRESS,Checkout hangs after clicking Pay and eventually times out,,
9237,2026-07-29T22:05:07,CUST-18018,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-07-31T07:05:07
9238,2026-07-29T22:13:57,CUST-10255,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Customer retries checkout after timeout and is unsure whether payment was captured,,
9239,2026-07-29T22:18:39,CUST-12417,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Customer receives gateway timeout during checkout,,
9240,2026-07-29T22:20:01,CUST-13410,WEB_PORTAL,SEARCH,HIGH,CLOSED,Search results do not match expected order,Explained current sorting behavior.,2026-07-31T18:20:01
9241,2026-07-29T22:33:37,CUST-17732,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Checkout hangs after clicking Pay and eventually times out,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T15:33:37
9242,2026-07-29T22:38:52,CUST-12337,MOBILE_APP,AUTHENTICATION,MEDIUM,RESOLVED,User changed password and cannot authenticate afterward,Invalidated stale session and requested a fresh login.,2026-07-31T21:38:52
9243,2026-07-29T22:43:08,CUST-13415,CHECKOUT,PAYMENT,CRITICAL,RESOLVED,Checkout hangs after clicking Pay and eventually times out,Confirmed authorization failed and no charge was captured.,2026-07-30T16:43:08
9244,2026-07-29T22:47:56,CUST-15293,WEB_PORTAL,SEARCH,HIGH,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-07-31T06:47:56
9245,2026-07-29T22:49:29,CUST-16131,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Checkout returns HTTP 504 while authorizing payment,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-30T16:49:29
9246,2026-07-29T22:59:50,CUST-12006,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Checkout hangs after clicking Pay and eventually times out,,
9247,2026-07-29T23:09:57,CUST-19332,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Payment request times out before confirmation,Confirmed authorization failed and no charge was captured.,2026-08-02T21:09:57
9248,2026-07-29T23:16:26,CUST-11531,CHECKOUT,PAYMENT,CRITICAL,RESOLVED,Card payment spinner never finishes,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T19:16:26
9249,2026-07-29T23:27:19,CUST-12885,ACCOUNT_SERVICE,AUTHENTICATION,HIGH,CLOSED,User changed password and cannot authenticate afterward,Cleared cached session metadata and requested reauthentication.,2026-07-31T01:27:19
9250,2026-07-29T23:42:02,CUST-13733,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-07-30T01:42:02
9251,2026-07-29T23:50:24,CUST-16542,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Checkout returns HTTP 504 while authorizing payment,,
9252,2026-07-30T00:02:38,CUST-13612,CHECKOUT,DELIVERY,HIGH,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-07-30T01:02:38
9253,2026-07-30T00:05:17,CUST-11839,CHECKOUT,PAYMENT,HIGH,CLOSED,Checkout hangs after clicking Pay and eventually times out,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-30T18:05:17
9254,2026-07-30T00:23:39,CUST-16726,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout returns HTTP 504 while authorizing payment,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-07-30T19:23:39
9255,2026-07-30T00:58:32,CUST-16512,CHECKOUT,DELIVERY,LOW,RESOLVED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-07-30T02:58:32
9256,2026-07-30T00:58:39,CUST-17199,CHECKOUT,PAYMENT,HIGH,OPEN,Checkout returns HTTP 504 while authorizing payment,,
9257,2026-07-30T01:07:27,CUST-13932,MOBILE_APP,UI,MEDIUM,CLOSED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-07-31T15:07:27
9258,2026-07-30T01:20:17,CUST-10137,MOBILE_APP,UI,MEDIUM,IN_PROGRESS,Settings button is difficult to find,,
9259,2026-07-30T02:01:57,CUST-13528,ACCOUNT_SERVICE,AUTHENTICATION,HIGH,IN_PROGRESS,Login fails immediately after resetting credentials,,
9260,2026-07-30T02:24:14,CUST-13912,MOBILE_APP,AUTHENTICATION,HIGH,RESOLVED,Login fails immediately after resetting credentials,Verified password reset and escalated persistent HTTP 401 to authentication team.,2026-07-31T13:24:14
9261,2026-07-30T02:40:36,CUST-19359,ACCOUNT_SERVICE,AUTHENTICATION,MEDIUM,CLOSED,Password reset succeeds but login returns HTTP 401,Verified password reset and escalated persistent HTTP 401 to authentication team.,2026-08-01T23:40:36
9262,2026-07-30T02:48:00,CUST-10906,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout hangs after clicking Pay and eventually times out,Resolved after payment gateway latency returned to normal.,2026-07-31T12:48:00
9263,2026-07-30T02:50:02,CUST-18469,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Card payment spinner never finishes,,
9264,2026-07-30T03:26:17,CUST-15129,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Checkout returns HTTP 504 while authorizing payment,,
9265,2026-07-30T03:39:19,CUST-15916,MOBILE_APP,NOTIFICATIONS,MEDIUM,RESOLVED,Push notification was not received,Verified notification preferences.,2026-07-30T13:39:19
9266,2026-07-30T03:54:40,CUST-12106,CHECKOUT,PAYMENT,HIGH,OPEN,Customer retries checkout after timeout and is unsure whether payment was captured,,
9267,2026-07-30T04:08:45,CUST-10218,WEB_PORTAL,PERFORMANCE,CRITICAL,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-08-02T14:08:45
9268,2026-07-30T04:15:19,CUST-10384,WEB_PORTAL,AUTHENTICATION,HIGH,RESOLVED,Repeated login prompt appears after password reset,Cleared cached session metadata and requested reauthentication.,2026-08-01T07:15:19
9269,2026-07-30T04:33:03,CUST-10428,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Customer receives gateway timeout during checkout,,
9270,2026-07-30T05:03:06,CUST-16378,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-08-03T04:03:06
9271,2026-07-30T05:03:16,CUST-19042,MOBILE_APP,UI,LOW,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-07-30T20:03:16
9272,2026-07-30T05:04:53,CUST-17991,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-08-01T13:04:53
9273,2026-07-30T05:05:32,CUST-16035,MOBILE_APP,PROFILE,MEDIUM,CLOSED,Profile picture upload fails intermittently,Asked user to retry with supported image format.,2026-08-01T08:05:32
9274,2026-07-30T05:24:59,CUST-13106,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Card payment spinner never finishes,,
9275,2026-07-30T05:45:52,CUST-18469,ACCOUNT_SERVICE,ACCOUNT,LOW,CLOSED,User cannot update profile information,Provided profile update instructions.,2026-07-30T06:45:52
9276,2026-07-30T06:15:27,CUST-11945,ACCOUNT_SERVICE,PERFORMANCE,LOW,IN_PROGRESS,Report export takes longer than expected,,
9277,2026-07-30T06:24:19,CUST-15499,WEB_PORTAL,ACCOUNT,LOW,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-08-02T22:24:19
9278,2026-07-30T06:37:25,CUST-14269,CHECKOUT,PAYMENT,HIGH,RESOLVED,Checkout returns HTTP 504 while authorizing payment,Confirmed authorization failed and no charge was captured.,2026-07-31T00:37:25
9279,2026-07-30T06:51:56,CUST-10921,CHECKOUT,PAYMENT,CRITICAL,RESOLVED,Payment authorization takes too long and fails,Escalated recurring checkout timeout pattern to payments team.,2026-08-01T10:51:56
9280,2026-07-30T06:54:10,CUST-19218,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Confirmed authorization failed and no charge was captured.,2026-08-02T07:54:10
9281,2026-07-30T07:26:55,CUST-15024,WEB_PORTAL,NOTIFICATIONS,MEDIUM,RESOLVED,Confirmation email arrived later than expected,Checked notification queue and resent email.,2026-08-02T16:26:55
9282,2026-07-30T07:34:53,CUST-17212,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Customer retries checkout after timeout and is unsure whether payment was captured,Escalated recurring checkout timeout pattern to payments team.,2026-07-31T16:34:53
9283,2026-07-30T08:19:46,CUST-19400,WEB_PORTAL,PERFORMANCE,MEDIUM,CLOSED,Dashboard loads slowly during peak hours,Logged performance issue and suggested retry.,2026-08-01T08:19:46
9284,2026-07-30T08:22:29,CUST-13368,MOBILE_APP,AUTHENTICATION,MEDIUM,CLOSED,Password reset succeeds but login returns HTTP 401,Asked user to sign out from all active sessions and authenticate again.,2026-07-30T16:22:29
9285,2026-07-30T08:30:44,CUST-13020,CHECKOUT,PAYMENT,MEDIUM,CLOSED,Payment request times out before confirmation,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-08-01T11:30:44
9286,2026-07-30T08:33:08,CUST-17546,MOBILE_APP,NOTIFICATIONS,MEDIUM,CLOSED,Push notification was not received,Verified notification preferences.,2026-07-30T21:33:08
9287,2026-07-30T08:40:33,CUST-19159,CHECKOUT,PAYMENT,CRITICAL,IN_PROGRESS,Card payment spinner never finishes,,
9288,2026-07-30T08:51:30,CUST-12790,WEB_PORTAL,UI,MEDIUM,IN_PROGRESS,Form validation message is unclear,,
9289,2026-07-30T09:13:56,CUST-11764,WEB_PORTAL,UI,MEDIUM,CLOSED,Form validation message is unclear,Explained validation requirement and logged UX feedback.,2026-08-01T23:13:56
9290,2026-07-30T09:37:27,CUST-11526,CHECKOUT,PAYMENT,CRITICAL,RESOLVED,Customer receives gateway timeout during checkout,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T23:37:27
9291,2026-07-30T09:54:41,CUST-14849,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-07-30T13:54:41
9292,2026-07-30T10:22:51,CUST-14580,CHECKOUT,PAYMENT,HIGH,CLOSED,Checkout returns HTTP 504 while authorizing payment,Escalated recurring checkout timeout pattern to payments team.,2026-08-02T07:22:51
9293,2026-07-30T10:28:07,CUST-14327,ACCOUNT_SERVICE,PERFORMANCE,MEDIUM,IN_PROGRESS,Report export takes longer than expected,,
9294,2026-07-30T10:31:36,CUST-14078,CHECKOUT,PAYMENT,HIGH,RESOLVED,Card payment spinner never finishes,Resolved after payment gateway latency returned to normal.,2026-07-31T07:31:36
9295,2026-07-30T11:35:08,CUST-15164,WEB_PORTAL,AUTHENTICATION,CRITICAL,RESOLVED,New password is accepted but existing session remains unauthorized,Invalidated stale session and requested a fresh login.,2026-08-01T11:35:08
9296,2026-07-30T11:35:29,CUST-17955,WEB_PORTAL,SUBSCRIPTION,MEDIUM,RESOLVED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-08-01T07:35:29
9297,2026-07-30T11:55:11,CUST-17618,CHECKOUT,PAYMENT,HIGH,RESOLVED,Customer retries checkout after timeout and is unsure whether payment was captured,Confirmed authorization failed and no charge was captured.,2026-08-01T21:55:11
9298,2026-07-30T12:16:37,CUST-19832,CHECKOUT,PAYMENT,HIGH,CLOSED,Checkout returns HTTP 504 while authorizing payment,Confirmed authorization failed and no charge was captured.,2026-08-02T18:16:37
9299,2026-07-30T12:48:04,CUST-10731,CHECKOUT,DELIVERY,LOW,CLOSED,Order confirmation page shows delayed delivery estimate,Explained delivery estimate calculation.,2026-08-01T20:48:04
9300,2026-07-30T13:01:12,CUST-13323,MOBILE_APP,NOTIFICATIONS,HIGH,RESOLVED,Push notification was not received,Verified notification preferences.,2026-07-31T05:01:12
9301,2026-07-30T13:02:17,CUST-11111,CHECKOUT,DELIVERY,MEDIUM,IN_PROGRESS,Order confirmation page shows delayed delivery estimate,,
9302,2026-07-30T13:27:09,CUST-17081,WEB_PORTAL,ACCOUNT,MEDIUM,RESOLVED,Customer wants to change contact email,Provided account update instructions.,2026-07-30T18:27:09
9303,2026-07-30T13:50:53,CUST-16633,WEB_PORTAL,AUTHENTICATION,HIGH,CLOSED,Login fails immediately after resetting credentials,Invalidated stale session and requested a fresh login.,2026-08-03T05:50:53
9304,2026-07-30T14:02:11,CUST-13384,WEB_PORTAL,PERFORMANCE,HIGH,OPEN,Dashboard loads slowly during peak hours,,
9305,2026-07-30T14:55:59,CUST-13052,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Confirmed authorization failed and no charge was captured.,2026-07-30T21:55:59
9306,2026-07-30T15:07:18,CUST-13654,CHECKOUT,PAYMENT,CRITICAL,RESOLVED,Payment request times out before confirmation,Escalated recurring checkout timeout pattern to payments team.,2026-08-03T14:07:18
9307,2026-07-30T15:19:52,CUST-19958,MOBILE_APP,UI,HIGH,RESOLVED,Settings button is difficult to find,Provided navigation steps and logged UX feedback.,2026-07-31T19:19:52
9308,2026-07-30T15:20:45,CUST-18282,WEB_PORTAL,SUBSCRIPTION,HIGH,CLOSED,Customer asks how to change subscription plan,Provided subscription management instructions.,2026-08-01T00:20:45
9309,2026-07-30T15:27:30,CUST-16680,CHECKOUT,PAYMENT,MEDIUM,RESOLVED,Checkout hangs after clicking Pay and eventually times out,Confirmed authorization failed and no charge was captured.,2026-07-30T21:27:30
9310,2026-07-30T15:31:07,CUST-16474,ACCOUNT_SERVICE,ACCOUNT,MEDIUM,RESOLVED,User cannot update profile information,Provided profile update instructions.,2026-07-31T12:31:07
9311,2026-07-30T15:35:33,CUST-18587,CHECKOUT,PAYMENT,HIGH,RESOLVED,Payment authorization takes too long and fails,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-08-02T05:35:33
9312,2026-07-30T15:40:27,CUST-12647,WEB_PORTAL,ACCOUNT,HIGH,CLOSED,Customer wants to change contact email,Provided account update instructions.,2026-08-01T23:40:27
9313,2026-07-30T15:53:29,CUST-11632,CHECKOUT,PAYMENT,CRITICAL,IN_PROGRESS,Payment request times out before confirmation,,
9314,2026-07-30T16:20:03,CUST-12513,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Checkout returns HTTP 504 while authorizing payment,Confirmed authorization failed and no charge was captured.,2026-08-02T14:20:03
9315,2026-07-30T17:08:28,CUST-19357,WEB_PORTAL,SEARCH,HIGH,RESOLVED,Search results do not match expected order,Explained current sorting behavior.,2026-07-31T15:08:28
9316,2026-07-30T17:08:38,CUST-19468,CHECKOUT,PAYMENT,HIGH,CLOSED,Payment authorization takes too long and fails,Confirmed authorization failed and no charge was captured.,2026-08-03T10:08:38
9317,2026-07-30T17:26:25,CUST-18270,WEB_PORTAL,AUTHENTICATION,CRITICAL,IN_PROGRESS,Repeated login prompt appears after password reset,,
9318,2026-07-30T17:34:50,CUST-13296,CHECKOUT,PAYMENT,CRITICAL,CLOSED,Checkout returns HTTP 504 while authorizing payment,Verified no duplicate charge and asked customer to retry after gateway recovery.,2026-08-03T09:34:50
9319,2026-07-30T17:43:19,CUST-17542,CHECKOUT,PAYMENT,HIGH,IN_PROGRESS,Card payment spinner never finishes,,
9320,2026-07-30T17:48:14,CUST-10361,MOBILE_APP,AUTHENTICATION,MEDIUM,RESOLVED,New password is accepted but existing session remains unauthorized,Invalidated stale session and requested a fresh login.,2026-08-02T18:48:14
9321,2026-07-30T17:52:20,CUST-17867,WEB_PORTAL,PERFORMANCE,MEDIUM,OPEN,Dashboard loads slowly during peak hours,,
